percent,region1,region2,year,vaccine,oneparents,household,nurture,parking,hospital,score,tubercle,basic,infect,school,roadkill,violence,economy,foreign,noenter,LNG,LAT,year1
83.9,서초구,방배4동,2006,88469,247,0,9,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,126.9914563,37.4897993,"""2006"""
83.9,서초구,방배본동,2006,88469,247,0,4,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,126.989064,37.4953519,"""2006"""
83.9,서초구,서초1동,2006,88469,247,0,7,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.020373,37.486444,"""2006"""
83.9,서초구,서초2동,2006,88469,247,0,6,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0278351,37.4890881,"""2006"""
83.9,서초구,서초3동,2006,88469,247,0,8,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0097616,37.4856591,"""2006"""
83.9,서초구,서초4동,2006,88469,247,0,4,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0200266,37.499109,"""2006"""
83.9,서초구,양재1동,2006,88469,247,0,12,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0236975,37.4704744,"""2006"""
83.9,서초구,양재2동,2006,88469,247,0,10,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0464793,37.4541092,"""2006"""
83.9,서초구,잠원동,2006,88469,247,0,19,108,8,5.02,79,2918,263,21,2.68,3262,5137,64,215,127.0128992,37.5180129,"""2006"""
88.1,성동구,금호1가동,2006,56339,569,0,12,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0245005,37.5530173,"""2006"""
88.1,성동구,금호4가동,2006,56339,569,0,6,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0227871,37.5435666,"""2006"""
88.1,성동구,마장동,2006,56339,569,0,13,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0402895,37.5674822,"""2006"""
88.1,성동구,사근동,2006,56339,569,0,2,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.045359,37.5589836,"""2006"""
88.1,성동구,성수1가1동,2006,56339,569,0,9,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0401648,37.5401785,"""2006"""
88.1,성동구,성수1가2동,2006,56339,569,0,10,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0419006,37.5487201,"""2006"""
88.1,성동구,성수2가1동,2006,56339,569,0,13,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0559597,37.536291,"""2006"""
88.1,성동구,성수2가3동,2006,56339,569,0,8,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0585584,37.5455156,"""2006"""
88.1,성동구,송정동,2006,56339,569,0,6,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0629577,37.5537764,"""2006"""
88.1,성동구,왕십리2동,2006,56339,569,2,9,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0279769,37.5614323,"""2006"""
88.1,성동구,용답동,2006,56339,569,1,8,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.057958,37.5613412,"""2006"""
88.1,성동구,응봉동,2006,56339,569,0,8,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0345904,37.5505682,"""2006"""
88.1,성동구,행당1동,2006,56339,569,0,10,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0351023,37.5597522,"""2006"""
88.1,성동구,행당2동,2006,56339,569,0,13,64,3,3.99,78,6788,293,18,2.68,3262,5137,95,320,127.0293608,37.5566818,"""2006"""
87.6,성북구,길음1동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0202048,37.6080703,"""2006"""
87.6,성북구,길음3동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0272226,37.6079289,"""2006"""
87.6,성북구,돈암1동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0244233,37.599316,"""2006"""
87.6,성북구,돈암2동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.012714,37.5967953,"""2006"""
87.6,성북구,보문동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0195816,37.5830882,"""2006"""
87.6,성북구,안암동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0275995,37.5868763,"""2006"""
87.6,성북구,월곡1동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0370768,37.6076034,"""2006"""
87.6,성북구,월곡2동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0446648,37.6032023,"""2006"""
87.6,성북구,장위1동,2006,81376,1189,1,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0444584,37.615589,"""2006"""
87.6,성북구,장위2동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0530399,37.6126538,"""2006"""
87.6,성북구,장위3동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0538288,37.6183799,"""2006"""
87.6,성북구,정릉1동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0174838,37.6060713,"""2006"""
87.6,성북구,정릉2동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,127.0074724,37.604141,"""2006"""
87.6,성북구,정릉3동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,126.994311,37.614787,"""2006"""
87.6,성북구,정릉4동,2006,81376,1189,0,0,100,5,4.56,153,7647,354,28,2.68,3262,5137,133,377,126.9951836,37.6222164,"""2006"""
86.7,송파구,가락1동,2006,110052,954,0,11,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1077445,37.4951698,"""2006"""
86.7,송파구,가락2동,2006,110052,954,0,18,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.131344,37.4962788,"""2006"""
86.7,송파구,가락본동,2006,110052,954,0,11,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1213957,37.4971923,"""2006"""
86.7,송파구,거여1동,2006,110052,954,0,12,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1421203,37.4946438,"""2006"""
86.7,송파구,거여2동,2006,110052,954,0,18,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1489329,37.4891281,"""2006"""
86.7,송파구,마천1동,2006,110052,954,0,14,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1545404,37.4942934,"""2006"""
86.7,송파구,마천2동,2006,110052,954,2,13,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1516416,37.5004035,"""2006"""
86.7,송파구,문정1동,2006,110052,954,0,9,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1273333,37.4878015,"""2006"""
86.7,송파구,문정2동,2006,110052,954,0,1,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1176086,37.4789149,"""2006"""
86.7,송파구,방이1동,2006,110052,954,0,6,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1223441,37.5099874,"""2006"""
86.7,송파구,방이2동,2006,110052,954,0,11,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1138568,37.5126447,"""2006"""
86.7,송파구,삼전동,2006,110052,954,0,16,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.0905088,37.5016876,"""2006"""
86.7,송파구,석촌동,2006,110052,954,0,13,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.0611724,37.6081631,"""2006"""
86.7,송파구,송파1동,2006,110052,954,0,13,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1103631,37.5069858,"""2006"""
86.7,송파구,송파2동,2006,110052,954,0,7,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1167081,37.5029784,"""2006"""
86.7,송파구,오금동,2006,110052,954,0,11,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1340709,37.5037194,"""2006"""
86.7,송파구,오륜동,2006,110052,954,0,1,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.128998,37.5175689,"""2006"""
86.7,송파구,잠실4동,2006,110052,954,0,4,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1072787,37.5217381,"""2006"""
86.7,송파구,잠실6동,2006,110052,954,0,7,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.0992827,37.5181588,"""2006"""
86.7,송파구,잠실본동,2006,110052,954,0,14,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.0819727,37.505573,"""2006"""
86.7,송파구,장지동,2006,110052,954,0,12,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1367905,37.4811119,"""2006"""
86.7,송파구,풍납1동,2006,110052,954,0,11,151,8,5.6,122,5528,957,33,2.68,3262,5137,45,655,127.1137027,37.5382922,"""2006"""
88.4,송파구,풍납2동,2006,112018,930,0,24,151,8,5.79,55,6838,490,28,2.68,3262,5137,45,655,127.1101261,37.5299753,"""2006"""
88.4,양천구,목1동,2006,112018,930,0,11,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8762641,37.52705,"""2006"""
88.4,양천구,목2동,2006,112018,930,0,15,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8756178,37.5427256,"""2006"""
88.4,양천구,목3동,2006,112018,930,0,7,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8664483,37.5453236,"""2006"""
88.4,양천구,목4동,2006,112018,930,0,11,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8680596,37.534826,"""2006"""
88.4,양천구,신월1동,2006,112018,930,0,18,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8344994,37.5311542,"""2006"""
88.4,양천구,신월2동,2006,112018,930,0,10,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.846252,37.5224464,"""2006"""
88.4,양천구,신월3동,2006,112018,930,0,9,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8282326,37.532608,"""2006"""
88.4,양천구,신월4동,2006,112018,930,2,18,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8396852,37.5218161,"""2006"""
88.4,양천구,신월5동,2006,112018,930,0,5,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8299898,37.5412271,"""2006"""
88.4,양천구,신월6동,2006,112018,930,0,9,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8417608,37.51656,"""2006"""
88.4,양천구,신월7동,2006,112018,930,0,15,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8313103,37.5169283,"""2006"""
88.4,양천구,신정1동,2006,112018,930,0,9,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8599132,37.5181274,"""2006"""
88.4,양천구,신정2동,2006,112018,930,1,7,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8749622,37.5187126,"""2006"""
88.4,양천구,신정3동,2006,112018,930,1,29,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.841494,37.5112551,"""2006"""
88.4,양천구,신정6동,2006,112018,930,0,9,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8704306,37.5162508,"""2006"""
88.4,양천구,신정7동,2006,112018,930,0,17,95,5,5.79,55,6838,490,28,2.68,3262,5137,176,463,126.8647258,37.5108635,"""2006"""
84.7,영등포구,당산1동,2006,86938,504,0,10,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.8971277,37.5241327,"""2006"""
84.7,영등포구,당산2동,2006,86938,504,0,17,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9036897,37.5334719,"""2006"""
84.7,영등포구,대림1동,2006,86938,504,0,19,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9047031,37.493276,"""2006"""
84.7,영등포구,대림2동,2006,86938,504,0,16,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9008809,37.4899172,"""2006"""
84.7,영등포구,대림3동,2006,86938,504,0,18,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.8985444,37.5000989,"""2006"""
84.7,영등포구,신길1동,2006,86938,504,0,19,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9198885,37.5126299,"""2006"""
84.7,영등포구,신길3동,2006,86938,504,0,13,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9046472,37.5068694,"""2006"""
84.7,영등포구,신길4동,2006,86938,504,0,9,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9132072,37.5075102,"""2006"""
84.7,영등포구,신길5동,2006,86938,504,0,6,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9054019,37.5009255,"""2006"""
84.7,영등포구,신길6동,2006,86938,504,0,20,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9145118,37.4984553,"""2006"""
84.7,영등포구,신길7동,2006,86938,504,0,18,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9195079,37.5075361,"""2006"""
84.7,영등포구,양평1동,2006,86938,504,0,8,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.8869945,37.5256603,"""2006"""
84.7,영등포구,양평2동,2006,86938,504,0,11,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.8946775,37.5396988,"""2006"""
84.7,영등포구,여의도동,2006,86938,504,0,14,87,6,5.69,147,8248,593,22,2.68,3262,5137,299,339,126.9290731,37.5286662,"""2006"""
84.9,용산구,남영동,2006,47967,494,0,3,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9740814,37.5445003,"""2006"""
84.9,용산구,보광동,2006,47967,494,3,6,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,127.0014156,37.525308,"""2006"""
84.9,용산구,서빙고동,2006,47967,494,0,4,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9914626,37.5210901,"""2006"""
84.9,용산구,용문동,2006,47967,494,0,6,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9584408,37.5381216,"""2006"""
84.9,용산구,용산2가동,2006,47967,494,0,6,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9833537,37.5405637,"""2006"""
84.9,용산구,원효로2동,2006,47967,494,0,6,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.952627,37.5325935,"""2006"""
84.9,용산구,이촌1동,2006,47967,494,0,7,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9702107,37.5175452,"""2006"""
84.9,용산구,이촌2동,2006,47967,494,0,4,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9540649,37.5234571,"""2006"""
84.9,용산구,이태원1동,2006,47967,494,3,3,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9929244,37.5335249,"""2006"""
84.9,용산구,이태원2동,2006,47967,494,1,3,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9923385,37.5416696,"""2006"""
84.9,용산구,효창동,2006,47967,494,0,9,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.960713,37.5436889,"""2006"""
84.9,용산구,후암동,2006,47967,494,7,8,62,2,5.48,236,3885,300,15,2.68,3262,5137,235,160,126.9805674,37.5502826,"""2006"""
87.5,은평구,갈현1동,2006,84200,0,0,20,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9143615,37.6247955,"""2006"""
87.5,은평구,갈현2동,2006,84200,0,7,15,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9126436,37.6183503,"""2006"""
87.5,은평구,구산동,2006,84200,0,0,23,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9091326,37.6120976,"""2006"""
87.5,은평구,녹번동,2006,84200,0,1,16,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9355246,37.604229,"""2006"""
87.5,은평구,대조동,2006,84200,0,0,25,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.924346,37.6129551,"""2006"""
87.5,은평구,불광1동,2006,84200,0,0,9,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9372782,37.6181244,"""2006"""
87.5,은평구,수색동,2006,84200,0,0,7,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.89328,37.5865769,"""2006"""
87.5,은평구,신사1동,2006,84200,0,0,20,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9082676,37.5980617,"""2006"""
87.5,은평구,신사2동,2006,84200,0,0,13,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9067539,37.5933874,"""2006"""
87.5,은평구,응암1동,2006,84200,0,1,18,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9271635,37.5971614,"""2006"""
87.5,은평구,응암2동,2006,84200,0,0,7,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9228547,37.5916628,"""2006"""
87.5,은평구,증산동,2006,84200,0,0,13,134,4,5.25,57,12269,751,25,2.68,3262,5137,279,529,126.9057627,37.5827513,"""2006"""
86,종로구,가회동,2006,51143,149,0,3,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9863189,37.583995,"""2006"""
86,종로구,교남동,2006,51143,149,0,3,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9643275,37.5712812,"""2006"""
86,종로구,명륜3가동,2006,51143,149,0,1,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9932166,37.5872766,"""2006"""
86,종로구,무악동,2006,51143,149,0,5,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9582782,37.5773293,"""2006"""
86,종로구,부암동,2006,51143,149,0,4,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9643198,37.5954681,"""2006"""
86,종로구,사직동,2006,51143,149,0,3,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9693562,37.5738364,"""2006"""
86,종로구,삼청동,2006,51143,149,0,1,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.981541,37.5860477,"""2006"""
86,종로구,숭인1동,2006,51143,149,0,5,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0169173,37.5775773,"""2006"""
86,종로구,숭인2동,2006,51143,149,0,3,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0195273,37.5749267,"""2006"""
86,종로구,이화동,2006,51143,149,0,5,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0026466,37.5801301,"""2006"""
86,종로구,종로1.2.3.4가동,2006,51143,149,1,4,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9892737,37.5777701,"""2006"""
86,종로구,종로5·6가동,2006,51143,149,0,4,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0041223,37.5731912,"""2006"""
86,종로구,창신1동,2006,51143,149,1,4,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0142162,37.5732983,"""2006"""
86,종로구,창신2동,2006,51143,149,2,8,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0104257,37.5759758,"""2006"""
86,종로구,창신3동,2006,51143,149,0,2,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.012994,37.578808,"""2006"""
86,종로구,평창동,2006,51143,149,0,5,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,126.9685672,37.6136779,"""2006"""
86,종로구,혜화동,2006,51143,149,0,5,54,4,5.06,49,3988,707,14,2.68,3262,5137,117,130,127.0008948,37.5868266,"""2006"""
89.3,중구,광희동,2006,80908,246,0,1,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0029274,37.5655997,"""2006"""
89.3,중구,명동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.983206,37.5616872,"""2006"""
89.3,중구,소공동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.9746802,37.5644921,"""2006"""
89.3,중구,신당1동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0137367,37.5652698,"""2006"""
89.3,중구,신당2동,2006,80908,246,0,5,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0087901,37.5548782,"""2006"""
89.3,중구,신당3동,2006,80908,246,0,6,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0105912,37.5496752,"""2006"""
89.3,중구,신당4동,2006,80908,246,0,3,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.015277,37.5566297,"""2006"""
89.3,중구,신당5동,2006,80908,246,0,4,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0213994,37.5631643,"""2006"""
89.3,중구,신당6동,2006,80908,246,0,7,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0185893,37.560813,"""2006"""
89.3,중구,을지로동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.997044,37.5662578,"""2006"""
89.3,중구,장충동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0011254,37.5555108,"""2006"""
89.3,중구,중림동,2006,80908,246,2,5,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.9664592,37.5567614,"""2006"""
89.3,중구,필동,2006,80908,246,0,1,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.9943278,37.5566962,"""2006"""
89.3,중구,황학동,2006,80908,246,0,3,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,127.0205839,37.5685588,"""2006"""
89.3,중구,회현동,2006,80908,246,0,2,40,4,5.23,95,3773,387,11,2.68,3262,5137,344,98,126.9769755,37.5572557,"""2006"""
87.3,중랑구,망우3동,2006,94565,1971,0,9,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.102815,37.5915716,"""2006"""
87.3,중랑구,면목2동,2006,94565,1971,0,19,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0787611,37.5891501,"""2006"""
87.3,중랑구,면목4동,2006,94565,1971,2,12,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0870602,37.5734769,"""2006"""
87.3,중랑구,면목5동,2006,94565,1971,0,9,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0789107,37.5822023,"""2006"""
87.3,중랑구,면목7동,2006,94565,1971,0,15,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0911624,37.5761301,"""2006"""
87.3,중랑구,묵1동,2006,94565,1971,0,20,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0832136,37.6128345,"""2006"""
87.3,중랑구,묵2동,2006,94565,1971,0,4,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.075083,37.6108728,"""2006"""
87.3,중랑구,상봉1동,2006,94565,1971,3,14,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0880656,37.6024549,"""2006"""
87.3,중랑구,상봉2동,2006,94565,1971,0,8,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0817926,37.5945418,"""2006"""
87.3,중랑구,신내1동,2006,94565,1971,2,17,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.1034338,37.610154,"""2006"""
87.3,중랑구,신내2동,2006,94565,1971,3,18,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0906807,37.6090172,"""2006"""
87.3,중랑구,중화1동,2006,94565,1971,0,10,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0829266,37.6026318,"""2006"""
87.3,중랑구,중화2동,2006,94565,1971,0,7,107,4,4.79,108,10347,182,22,2.68,3262,5137,33,404,127.0748907,37.5989287,"""2006"""
82,강남구,개포1동,2007,117490,503,0,12,14,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0604992,37.480258,"""2007"""
82,강남구,개포4동,2007,117490,503,0,23,1552,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0532531,37.4766254,"""2007"""
82,강남구,논현1동,2007,117490,503,0,8,2802,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0267406,37.5120568,"""2007"""
82,강남구,논현2동,2007,117490,503,0,3,2829,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0359884,37.5151697,"""2007"""
82,강남구,대치1동,2007,117490,503,0,4,290,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0592099,37.4932837,"""2007"""
82,강남구,대치4동,2007,117490,503,0,5,1474,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0549429,37.5015894,"""2007"""
82,강남구,도곡1동,2007,117490,503,0,10,682,20,5.52,111,9047,40,30,2.7,3182,5148,95,228,127.0407387,37.4894403,"""2007"""
