Date,Open,High,Low,Close,Volume,Adj Close
2011-11-14,59.15,59.2,57.36,58.16,1893200,55.5
2011-11-15,57.6,58.5,56.59,57.55,2189400,54.92
2011-11-16,57.17,58.08,55.12,55.71,3419100,53.16
2011-11-17,55.41,55.96,54.27,54.49,3323800,52
2011-11-18,53.92,55.09,53.38,53.55,3008100,51.1
2011-11-21,53.35,53.39,51.02,51.33,3224000,48.98
2011-11-22,51.8,52.47,50.71,50.84,2623100,48.52
2011-11-23,50.25,51.07,49.3,49.3,3237700,47.05
2011-11-24,49.8,51.26,49.5,49.78,2747500,47.5
2011-11-25,49.74,50.49,48.52,50.32,2701300,48.02
2011-11-28,51.05,53.46,50.87,52.94,3318200,50.52
2011-11-29,52.8,53.32,51.92,52.92,2685600,50.5
2011-11-30,52.47,56.38,51.61,55.98,5352300,53.42
2011-12-01,55.63,56.5,55.1,55.18,2842400,52.66
2011-12-02,55.84,57.41,55.45,55.61,2684300,53.07
2011-12-05,56.35,56.57,55.57,56.21,2528100,53.64
2011-12-06,55.59,56.87,55.2,56.07,2224700,53.51
2011-12-07,56.86,57.4,54.74,55.67,2091700,53.13
2011-12-08,56.08,56.21,53.38,53.61,2860900,51.16
2011-12-09,53.1,54.8,52.86,53.8,2805300,51.34
2011-12-12,53.57,53.9,52.48,52.52,2272000,50.12
2011-12-13,52.88,53.79,52.12,52.95,2487600,50.53
2011-12-14,52.43,52.47,50.19,50.25,4538400,47.95
2011-12-15,50.65,51.65,50.24,50.74,3100200,48.42
2011-12-16,50.89,51.1,49.9,49.99,5251400,47.71
2011-12-19,49.6,51.56,49.42,50.07,3241800,47.78
2011-12-20,50.15,52.68,50.05,52.22,2321100,49.83
2011-12-21,53,53.9,52.18,52.53,1919800,50.13
2011-12-22,52.67,53.46,52.22,52.74,1347700,50.33
2011-12-23,53.37,53.37,52.31,52.5,810600,50.1
2011-12-26,52.5,52.5,52.5,52.5,0,50.1
2011-12-27,52.76,53.3,52.7,52.82,570000,50.41
2011-12-28,52.77,52.77,51.01,51.1,1280000,48.76
2011-12-29,51.27,51.45,50.61,51.36,990200,49.01
2011-12-30,51.22,51.76,50.8,51.76,749400,49.39
2012-01-02,51.84,53.46,51.45,53.16,1620300,50.73
2012-01-03,53.75,55.58,53.69,55.29,2679600,52.76
2012-01-04,55.01,56.45,54.57,55.87,2132000,53.32
2012-01-05,56.05,56.57,54.56,56.15,2723000,53.58
2012-01-06,56.13,56.58,55.05,55.55,1911300,53.01
2012-01-09,56,57.54,55.61,56.84,3087400,54.24
2012-01-10,57.81,59.38,57.61,58.72,2949900,56.04
2012-01-11,58.7,59.29,58.38,58.93,2035200,56.24
2012-01-12,58.99,60.31,58.45,59.4,2061300,56.69
2012-01-13,60.05,60.17,56.83,58.45,2958100,55.78
2012-01-16,58.4,60.07,58.05,59.96,2000100,57.22
2012-01-17,61.47,62.13,61.19,62.04,3547500,59.2
2012-01-18,61.8,62.3,60.88,62.23,3030300,59.39
2012-01-19,62.45,63.19,61.73,62.96,2860500,60.08
2012-01-20,62.96,64.08,62.37,63.59,3275500,60.68
2012-01-23,63.41,64.18,62.65,63.88,2283900,60.96
2012-01-24,63.44,64.1,62.57,63.5,2224500,60.6
